Employee ID,Employee Name,Gender,Email,Band,Date Of Joining,Status,Contact No.,Reporting Manager,Reportees,Tech Area,Project info,\n
210404,JALAKURI PALLAVI,F,pallavi.jalakuri@thundersoft.com,E1,28-02-2022,Abscond,9822561680,SRIKANTH CHATRADIPALLI   [0210055],SIVARAM KUPPA   [0210110],C - DS -OS ADB GIT Basic LDD Audio,Bench-Resourses,\n
210407,SHIKHA MISHRA,F,shikha.mishra@thundersoft.com,E2,03-03-2022,Resignation,9822561681,SIDDALINGESH KOOSALAPUR   [0210194],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD Audio Video,Bench-Resourses,\n
210409,KOTIPALLI  PREMA KUMAR,F,prema.kumar@thundersoft.com,E2,07-03-2022,Active,9822561682,FARIDA M   [0210179],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD  Audio,Micron,\n
210410,HARIKRISHNA JENA,M,harikrishna.jena@thundersoft.com,E1,07-03-2022,Resignation,9822561683,MOHAMMAD JOHNY SHAIK   [0210197],KALYANI POLEPEDDY   [0210167],C - DS -OS  Basic LDD,QC-HYD,\n
210411,VIDYASAGAR PULYALA,M,vidyasagar.pulyala@thundersoft.com,E3,10-03-2022,Active,9822561684,VIJAY KRISHNA NIVARTHI   [0210212],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD  Audio,Team Change,\n
210413,MAHAVIR SUBHASH MAHAJAN,M,mahavir.mahajan@thundersoft.com,E1,16-03-2022,Active,9822561685,SRIKANTH CHATRADIPALLI   [0210055],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  Jenkins Pyth Perl B&I,Mavenir,\n
210414,M SOBANA,F,sobana.m@thundersoft.com,E5,21-03-2022,Resignation,9822561686,ANURADHA KORRAPATI   [0210002],ASISH RANJAN MUNI   [0210100],C - DS -OS  Basic LDD,Resigned,\n
210415,AKSHAYKUMAR HANJAGI,M,akshay.hanjagi@thundersoft.com,E1,21-03-2022,Active,9822561687,SRIKANTH CHATRADIPALLI   [0210055],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD  BSP,QC-HYD,\n
210416,V SWATHI,F,swathi.v@thundersoft.com,E5,13-06-2022,Active,9822561688,ANURADHA KORRAPATI   [0210002],Ashok Phour  [0210309],C - DS -OS  Basic LDD,Micron,\n
210419,JATHIN SHETTY A,M,jas@thundersoft.com,E5,04-04-2022,Active,9822561689,VITTAL K INAMDAR   [0210429],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD,QC-HYD,\n
210420,Pankaj Kumar Malviya,M,pankaj.malviya@thundersoft.com,E1,04-04-2022,Resignation,9822561690,SRIKANTH CHATRADIPALLI   [0210055],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  GIT ADB Python,Resigned,\n
210422,SARVESH DHAR DWIVEDI,M,sarvesh.dwivedi@thundersoft.com,E2,08-04-2022,Resignation,9822561691,MOHAMMAD JOHNY SHAIK   [0210197],ASISH RANJAN MUNI   [0210100],C - DS -OS  Basic LDD Audio Video,Resigned,\n
210423,PRATIK MOHANTY,M,pratik.mohanty@thundersoft.com,E2,11-04-2022,Resignation,9822561692,SRIVALLI OGURI   [0210023],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD  Audio,Resigned,\n
210424,SREEKANTH PENCHALA,M,sreekanth.penchala@thundersoft.com,E5,01-09-2022,Active,9822561693,JATHIN SHETTY A  [0210419],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD,QC-HYD,\n
210426,SWETHA VASARI,F,swetha.vasari@thundersoft.com,E2,25-04-2022,Resignation,9822561694,SRIKANTH CHATRADIPALLI   [0210055],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  Basic LDD  Audio,Resigned,\n
210427,PURIJALA SWARNA LATHA,F,swarna.purijala@thundersoft.com,E2,25-04-2022,Active,9822561695,FARIDA M   [0210179],KALYANI POLEPEDDY   [0210167],C - DS -OS  Jenkins Pyth Perl B&I,Visteon Audio,\n
210428,YASHAS B K,M,yashas.bk@thundersoft.com,E6,25-04-2022,Active,9822561696,NARESH JADHAV   [0210456],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD,Mavenir,\n
210429,VITTAL K INAMDAR,M,vittal.inamdar@thundersoft.com,E5,01-08-2022,Active,9822561697,SUDHARANI PILLAI  [014121],KALYANI POLEPEDDY   [0210167],C - DS -OS  Basic LDD  BSP,Micron,\n
210430,SRILAKSHMI JAKKAM,F,srilakshmi.jakkam@thundersoft.com,E3,09-05-2022,Active,9822561698,AKELLA PRASANNA KUMAR [0210108],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD,Bench,\n
210431,MEKALA RAMA MOHAN CHOWDARY,M,ramamohan.mekala@thundersoft.com,E1,11-05-2022,Active,9822561699,AKELLA PRASANNA KUMAR [0210108],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD,QC-HYD,\n
210432,ADEPU SHRAVAN KUMAR,M,shravan.adepu@thundersoft.com,E3,16-05-2022,Active,9822561700,KARNATI NAGESWARA REDDY [0210171],SIVARAM KUPPA   [0210110],C - DS -OS  GIT ADB Python,QC-HYD,\n
210433,SHAIK BASHID,M,bashid.shaik@thundersoft.com,E2,18-05-2022,Active,9822561701,ASISH RANJAN MUNI   [0210100],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  ADB GIT Basic LDD,QC-HYD,\n
210434,TULIKA TANYA,F,tanya.tulika@thundersoft.com,E1,23-05-2022,Active,9822561702,SRIKANTH CHATRADIPALLI   [0210055],Ashok Phour  [0210309],C - DS -OS  GIT,QC-HYD,\n
210435,Chethan Kumar T S,M,chethan.kumar@thundersoft.com,E5,06-06-2022,Active,9822561703,ANKUR TYAGI   [0210184],SHANTHI SINDHU   [0210030],C - DS -OS  GIT,QC-HYD,\n
210437,MATTA SESHU KUMAR,M,seshu.matta@thundersoft.com,E6,20-06-2022,Active,9822561704,VAGEESWARI PANCHAGNULA   [0210151],SACHIN BHAYARE   [0210001],C - DS -OS  GIT,QC-HYD,\n
210438,MIRZA ANSAR BAIG,M,mirza.ansar@thundersoft.com,E6,20-06-2022,Active,9822561705,VAGEESWARI PANCHAGNULA   [0210151],VIKAS REDDY   [0210022],C - DS -OS ADB GIT Basic LDD Audio,Visteon Audio,\n
210439,V VANI,F,vani.v@thundersoft.com,E6,22-06-2022,Active,9822561706,SRIKANTH CHATRADIPALLI   [0210055],KALYANI POLEPEDDY   [0210167],C - DS -OS  Basic LDD Audio Video,QC-HYD,\n
210440,KAMMELA THEJESWI,F,thejeswi.kammela@thundersoft.com,E6,28-06-2022,Active,9822561707,SRIKANTH CHATRADIPALLI   [0210055],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD  Audio,Mavenir,\n
210441,MUNESHA G,M,munesha.g@thundersoft.com,E1,01-07-2022,Active,9822561708,SUDHARANI PILLAI  [014121],SHANTHI SINDHU   [0210030],C - DS -OS  Basic LDD,Onboarded,\n
210442,AMARJEET SINGH,M,amarjeet.singh@thundersoft.com,E2,04-07-2022,Active,9822561709,ASISH RANJAN MUNI   [0210100],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD  Audio,Visteon Audio,\n
210443,RAHUL AJMERIYA,M,rahul.ajmeriya@thundersoft.com,E2,04-07-2022,Active,9822561710,VISWANATH BOMA  [0210403],VIKAS REDDY   [0210022],C - DS -OS ADB GIT Basic LDD Audio,QC-HYD,\n
210444,ALAVALAPATI CHANDANA,F,chandana.alavalapati@thundersoft.com,E6,04-07-2022,Termination,9822561711,VAGEESWARI PANCHAGNULA   [0210151],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD Audio Video,QC-HYD,\n
210446,SHAIK HASEENA BHANU,F,haseena.bhanu@thundersoft.com,E2,07-07-2022,Active,9822561712,CHINTALA YOUGHANDHAR   [0210189],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD  Audio,QC-HYD,\n
210448,VENKATANAGARI SONY,F,sony.v@thundersoft.com,E2,11-07-2022,Active,9822561713,SRIKANTH CHATRADIPALLI   [0210055],Ashok Phour  [0210309],C - DS -OS  Basic LDD,Mavenir,\n
210449,AMIT KUMAR,M,amit.kumar@thundersoft.com,E1,11-07-2022,Active,9822561714,ASISH RANJAN MUNI   [0210100],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  Basic LDD  Audio,Visteon Audio,\n
210450,RAHUL TRIPATHI,M,rahul.tripathi@thundersoft.com,E2,11-07-2022,Active,9822561715,SRIVALLI OGURI   [0210023],SHANTHI SINDHU   [0210030],C - DS -OS  Jenkins Pyth Perl B&I,Micron,\n
210451,Zahir Shabbir Khan,M,zahir.khan@thundersoft.com,E3,18-07-2022,Active,9822561716,SIVARAM KUPPA   [0210110],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD,QC-HYD,\n
210452,Buddanagoudugari Prakash,M,prakash.b@thundersoft.com,E3,18-07-2022,Active,9822561717,Ashok Phour  [0210309],SIVARAM KUPPA   [0210110],C - DS -OS  Basic LDD  BSP,QC-HYD,\n
210453,TOBIN K TOMY,M,tobin.tomy@thundersoft.com,E3 ,18-07-2022,Active,9822561718,SIDDALINGESH KOOSALAPUR   [0210194],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD,Team Change,\n
210454,J LOKESHWAR,M,lokeshwar.j@thundersoft.com,E6,18-07-2022,Active,9822561719,VAGEESWARI PANCHAGNULA   [0210151],KALYANI POLEPEDDY   [0210167],C - DS -OS  Basic LDD,Onboarded,\n
210455,NIKHIL ATTELLI,M,nikhil.attelli@thundersoft.com,E3 ,25-07-2022,Active,9822561720,VIJAY KRISHNA NIVARTHI   [0210212],Ashok Phour  [0210309],C - DS -OS  GIT ADB Python,QC-HYD,\n
210456,NARESH JADHAV,M,naresh.jadhav@thundersoft.com,E3,26-07-2022,Active,9822561721,VITTAL K INAMDAR   [0210429],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB Basic LDD Camera,Mavenir,\n
210457,VEMULAPUDI SAI SANDEEP,M,sai.sandeep@thundersoft.com,E1 ,28-07-2022,Active,9822561722,SRIVALLI OGURI   [0210023],Ashok Phour  [0210309],C - DS -OS  GIT ADB ARM-Basics,QC-HYD,\n
210458,ANURADHA LELLA,F,lella.anuradha@thundersoft.com,E3,01-08-2022,Active,9822561723,SACHIN BHAYARE   [0210001],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD,Visteon Audio,\n
210459,AVVINAASH MOHAN,M,avvinaash.mohan@thundersoft.com,E5,01-08-2022,Active,9822561724,SUDHARANI PILLAI  [014121],SACHIN BHAYARE   [0210001],C - DS -OS  GIT ADB Python,Team Change,\n
210460,SANTHOSH KUMAR M,M,santhosh.m@thundersoft.com,E1 ,01-08-2022,Active,9822561725,SIVARAM KUPPA   [0210110],KALYANI POLEPEDDY   [0210167],C - DS -OS  GIT ADB Basic LDD Camera,QC-HYD,\n
210461,VIJAY BALAKULA,M,vijay.balakula@thundersoft.com,E6,01-08-2022,Active,9822561726,SRIVALLI OGURI   [0210023],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  GIT ADB ARM-Basics,QC-HYD,\n
210462,ARJA SANDHYA,F,sandhya.arja@thundersoft.com,E6,01-08-2022,Active,9822561727,SRIVALLI OGURI   [0210023],SIVARAM KUPPA   [0210110],C - DS -OS ADB GIT Basic LDD Audio,Onboarded,\n
210463,B PURENDER REDDY,M,purender.reddy@thundersoft.com,E2,03-08-2022,Active,9822561728,ASISH RANJAN MUNI   [0210100],Ashok Phour  [0210309],C - DS -OS  Basic LDD,Team Change,\n
210465,CHANDAKA HEMALATHA,F,hemalatha.chandaka@thundersoft.com,E6,08-08-2022,Active,9822561729,VAGEESWARI PANCHAGNULA   [0210151],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD  BSP,QC-HYD,\n
210466,EMMADI PRIYANKA,F,priyanka.emmadi@thundersoft.com,E6,08-08-2022,Active,9822561730,VAGEESWARI PANCHAGNULA   [0210151],SHANTHI SINDHU   [0210030],C - DS -OS  Basic LDD,TEAM CHANGE,\n
210467,Polimera Sailaja,M,sailaja.polimera@thundersoft.com,E6,08-08-2022,Active,9822561731,VAGEESWARI PANCHAGNULA   [0210151],ASISH RANJAN MUNI   [0210100],C - DS -OS  Basic LDD,QC-HYD,\n
210468,SATHI RAGHU SANKAR REDDY,M,raghu.sankar@thundersoft.com,E6,08-08-2022,Active,9822561732,VAGEESWARI PANCHAGNULA   [0210151],SACHIN BHAYARE   [0210001],C - DS -OS  GIT ADB Python,QC-HYD,\n
210469,NUTHALAPATI SIRI CHANDANA,F,chandana.siri@thundersoft.com,E1 ,10-08-2022,Active,9822561733,MONIKA ALEKHYA BOMMISETTI   [0210149],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  GIT ADB Basic LDD Camera,Bench,\n
210470,GIRISH KUMAR K,M,girish.kumar@thundersoft.com,E1 ,11-08-2022,Active,9822561734,KARNATI NAGESWARA REDDY [0210171],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  GIT ADB ARM-Basics,Visteon Audio,\n
210471,Bathini Amesh Kumar Reddy,M,amesh.reddy@thundersoft.com,E2,16-08-2022,Active,9822561735,CHINTALA YOUGHANDHAR   [0210189],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD,Bench,\n
210472,NAREDLA SAI,M,sai.naredla@thundersoft.com,E1,16-08-2022,Active,9822561736,ASISH RANJAN MUNI   [0210100],VIKAS REDDY   [0210022],C - DS -OS  GIT ADB Python,QC-HYD,\n
210473,Affan Shariff,M,affan.shariff@thundersoft.com,E6,16-08-2022,Active,9822561737,VAGEESWARI PANCHAGNULA   [0210151],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB Basic LDD Camera,Bench,\n
210474,Basudev Achary Konderpu,M,basudev.k@thundersoft.com,E5,18-08-2022,Active,9822561738,SUDHARANI PILLAI  [014121],SHANTHI SINDHU   [0210030],C - DS -OS  GIT ADB ARM-Basics,Micron,\n
210475,PASALA BALAJI,M,balaji.pasala@thundersoft.com,E3,22-08-2022,Active,9822561739,TELLAPATI REDDAIAH   [0210154],SACHIN BHAYARE   [0210001],C - DS -OS ADB GIT Basic LDD Audio,Visteon Audio,\n
210476,PILLA VENKATA TANUSHA,F,tanusha.pilla@thundersoft.com,E2,22-08-2022,Resignation,9822561740,SRIVALLI OGURI   [0210023],SIVARAM KUPPA   [0210110],C - DS -OS  Basic LDD Audio Video,Resigned,\n
210477,CHAPPITI KIRAN KUMAR,F,kiran.chappiti@thundersoft.com,E6,22-08-2022,Active,9822561741,VAGEESWARI PANCHAGNULA   [0210151],SACHIN BHAYARE   [0210001],C - DS -OS  Basic LDD  Audio,Mavenir,\n
210478,Dandala Sai Sandeep Reddy,M,sandeep.dandala@thundersoft.com,E3 ,29-08-2022,Active,9822561742,SIVARAM KUPPA   [0210110],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD,Micron,\n
210479,G BHARATH YADAV,M,bharath.yadav@thundersoft.com,E5,29-08-2022,Active,9822561743,JATHIN SHETTY A  [0210419],KALYANI POLEPEDDY   [0210167],C - DS -OS  Basic LDD  Audio,QC-HYD,\n
210480,GAYATHRI A D,F,gayathri.ad@thundersoft.com,E5,29-08-2022,Active,9822561744,JATHIN SHETTY A  [0210419],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Jenkins Pyth Perl B&I,Team Change,\n
210481,Lakshmidurga Putchakayala,F,lakshmidurga.p@thundersoft.com,E5,29-08-2022,Active,9822561745,JATHIN SHETTY A  [0210419],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  Basic LDD,Mavenir,\n
210486,Manoj Kumar,M,manoj.kumar@thundersoft.com,E1,05-09-2022,Active,9822561746,ANKUR TYAGI   [0210184],ASISH RANJAN MUNI   [0210100],C - DS -OS  Basic LDD  BSP,QC-HYD,\n
210487,TARUN CHEVULA,M,tarun.chevula@thundersoft.com,E2,05-09-2022,Active,9822561747,SRIVALLI OGURI   [0210023],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  Basic LDD,QC-HYD,\n
210491,SHEKHAR R,M,shekhar.r@thundersoft.com,E4,12-09-2022,Active,9822561748,SUDHARANI PILLAI  [014121],Ashok Phour  [0210309],C - DS -OS  Basic LDD,Micron,\n
210492,Rajkumar Raghupathy,M,rajkumar.raghupathy@thundersoft.com,E3 ,19-09-2022,Active,9822561749,SACHIN BHAYARE   [0210001],SACHIN BHAYARE   [0210001],C - DS -OS  GIT ADB Python,QC-HYD,\n
210493,Ashish Annaso Patil,M,ashish.patil@thundersoft.com,E2,19-09-2022,Active,9822561750,MOHAMMAD JOHNY SHAIK   [0210197],SRIKANTH CHATRADIPALLI   [0210055],C - DS -OS  GIT ADB Basic LDD Camera,Visteon Audio,\n
210494,Hrithik jain,M,hrithik.jain@thundersoft.com,E6,19-09-2022,Active,9822561751,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB ARM-Basics,Bench-Resourses,\n
210495,KENCHUGUNDU NIKHIL,M,nikhil.k@thundersoft.com,E6,19-09-2022,Active,9822561752,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  Basic LDD,Bench-Resourses,\n
210496,Dinesh A,M,dinesh.a@thundersoft.com,E6,19-09-2022,Active,9822561753,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB Python,Bench-Resourses,\n
210497,Dhonthula Pavan kumar,M,pavan.d@thundersoft.com,E6,19-09-2022,Active,9822561754,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB Basic LDD Camera,Bench-Resourses,\n
210498,Aishwarya Chandrakant Deshmane,F,aishwarya.d@thundersoft.com,E6,19-09-2022,Active,9822561755,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS  GIT ADB ARM-Basics,Bench-Resourses,\n
210499,Vishal Narayan Wagh,M,vishal.wagh@thundersoft.com,E6,19-09-2022,Active,9822561756,KALYANI POLEPEDDY   [0210167],VAGEESWARI PANCHAGNULA   [0210151],C - DS -OS ADB GIT Basic LDD Audio,Bench-Resourses,\n
210500,Priyanka Vutkur,F,priyanka.vutkur@thundersoft.com,E6,19-09-2022,Active,9822561757,PASALA BALAJI   [0210475],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD Audio Video,Bench-Resourses,\n
210506,Karri Pradeep Kumar,M,pradeep.karri@thundersoft.com,E6,26-09-2022,Active,9822561758,SRIVALLI OGURI   [0210023],SIDDALINGESH KOOSALAPUR   [0210194],C - DS -OS  Basic LDD  Audio,Bench-Resourses,\n
